Filing Date,Fund Manager,Fund Name,Fund CIK,Derivative Type,Notional Amount,Currency,Expiration Date,Counterparty,Unrealized Gain/Loss
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-10,,-761116.02
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2032-07-19,,-17953628.7
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-06-30,,406980.12
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-09,,-1483476.48
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-14,,-166059.65
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-28,,185918.04
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-21,,-556531.8
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,EUR,2025-07-03,,70357.91
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-18,,333589.41
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-03,,-193700.4
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2032-07-21,,31277981.07
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-24,,160649.6
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-23,,264016.83
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-14,,-217867.34
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2032-07-26,,-16134146.21
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-24,,-56778.8
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-06-30,,-51000.27
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-03,,773307.92
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-06-30,,313529.72
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-16,,331632.5
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-07,,463102.8
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-06-30,,313529.72
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-16,,-469822.85
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,EUR,2025-07-16,,105838.77
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-23,,128556.72
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-06-30,,614556.09
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-21,,332649.24
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-18,,-225921.63
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-07,,-710120.25
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-09,,-727459.36
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-09,,390370.66
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2025-07-03,,-634338.32
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2032-07-19,,17937345.76
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,2032-07-26,,20458327.86
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-06-30,,60488.16
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-09,,-107991.52
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-10,,58770.7
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-21,,-90704.2
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,2025-07-03,,10433.84
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-14,,-24697.45
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-18,,-39041.33
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2032-07-26,,1765439.46
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-14,,-32402.62
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-16,,141483.71
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-02,,69450.06
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-18,,57647.31
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-16,,57770.0
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2032-07-19,,-1549040.1
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2032-07-26,,-1385188.35
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-17,,-80608.93
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-21,,54215.56
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-06-30,,146895.48
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-23,,19115.46
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2032-07-21,,-1939807.91
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-16,,44441.85
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,2025-07-16,,15727.05
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-28,,44379.16
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-24,,-8208.0
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-10,,-113105.09
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,2025-06-30,,16148.22
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-28,,-22696.95
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-23,,39353.86
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,2025-07-16,,21654.06
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-07,,72079.71
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-23,,-20120.1
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2032-07-21,,2707907.93
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-16,,73139.47
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2032-07-19,,1552919.52
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-09,,57950.62
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-07,,8499.72
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,2025-06-30,,16148.22
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-16,,62194.3
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-23,,-5478.2
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-02,,-10774.76
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,2025-07-03,,19522.01
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-14,,51458.3
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-16,,-81842.6
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-06-30,,-12190.44
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-03,,72595.02
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-14,,51552.42
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-06-30,,35861.6
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2027-07-20,,1782223.08
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2027-07-20,,-1474493.22
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-17,,53525.03
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-24,,-8842.6
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-16,,39041.52
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-24,,25230.1
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-03,,-30148.53
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,2025-07-24,,25019.2
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-09,,-13647.28
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-16,,4813.8
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-03,,-3592.83
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-16,,11152.99
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,2025-07-03,,1550.97
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-17,,6455.28
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-06-30,,5164.42
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-06-30,,8049.77
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-02,,9307.74
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-07,,-180.24
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-09,,-19998.72
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,2025-06-30,,2327.67
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-06-30,,7561.02
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-16,,-8493.1
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-16,,5995.0
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-14,,9399.06
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-16,,5547.73
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-28,,-1516.5
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-06-30,,4574.85
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-14,,-4093.5
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-21,,-10483.4
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-09-17,,-1409353.82
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2026-04-29,,-183579.9
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-24,,-1023.88
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-24,,2896.96
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-07,,-14492.25
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2026-04-29,,-222017.28
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-17,,-9721.68
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,2025-07-16,,2731.14
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-03,,10844.26
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-06-30,,4574.85
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-21,,6266.12
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-14,,8529.0
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-09,,7323.43
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-07,,7687.75
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-23,,-2653.2
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-28,,2965.2
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-06-30,,-890.01
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-24,,3054.17
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-02,,-1444.04
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-03,,-8895.46
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-03,,8651.22
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-07,,8589.81
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-16,,6315.54
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-18,,6830.25
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,2025-06-30,,2327.67
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-10,,-14997.36
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-23,,5189.52
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-06-30,,4482.7
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2026-04-29,,93592.48
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-23,,2520.72
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-16,,6907.38
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-14,,-5907.66
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-28,,1605.56
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-07,,1012.92
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-18,,-4625.75
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,2025-07-16,,1983.59
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-07,,4288.44
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-24,,-993.6
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,2025-07-03,,2901.92
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-06-30,,10724.67
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-09,,9137.24
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-23,,-722.4
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-10,,7792.8
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,2025-07-28,,-62.7
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-23,,-1989.9
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-07,,7469.4
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-03,,-3124.2
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-06-30,,8124.75
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-09,,5412.97
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-17,,-7291.26
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-21,,4631.48
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-16,,3658.49
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-10,,5844.6
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-07,,-135.18
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-16,,4632.5
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-21,,-7748.6
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-18,,-3515.57
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-06-30,,3313.3
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-07,,3216.33
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-18,,5190.99
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-28,,1240.66
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-17,,4841.46
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-02,,6801.81
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-16,,8391.3
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-07,,880.8
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-14,,6538.9
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-28,,2273.32
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-09,,-14999.04
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-03,,8226.68
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-06-30,,3354.89
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-03,,7522.8
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-23,,3892.14
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-14,,-4475.5
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-16,,4707.95
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-28,,-48.45
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-24,,-791.18
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-02,,-1055.26
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-06-30,,5949.83
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-07,,-10434.42
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-16,,-6562.85
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-09,,6852.93
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-09,,-10087.12
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-24,,2238.56
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-23,,1890.54
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-16,,4189.1
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-14,,7120.5
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-07,,5535.18
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-06-30,,5588.58
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-24,,-734.4
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-14,,-3138.35
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-03,,-6748.28
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-06-30,,-674.25
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-10,,-11248.02
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-06-30,,3354.89
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-28,,-1162.65
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-16,,5213.12
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-24,,2257.43
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-06-30,,3817.18
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,2025-07-23,,-541.8
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-23,,216.23
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-14,,-136.45
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-28,,-50.55
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-18,,-185.03
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-16,,130.33
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-09,,326.33
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-06-30,,328.74
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-07,,-579.69
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2035-06-04,,-8898.69
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-16,,272.5
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-09,,-593.36
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-03,,-156.21
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,2025-07-02,,357.99
