Filing Date,Fund Manager,Series Name,Fund CIK,Derivative Type,Notional Amount,Currency,Expiration Date,Counterparty,Unrealized Gain/Loss,Underlying Reference
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,-131.82,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,1455.72,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,1339.08,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,568.39,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,EUR,N/A,,992.89,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,1105.52,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,EUR,N/A,,447.3,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,1548.72,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,-357.68,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,2067.45,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,EUR,N/A,,967.2,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,-469.28,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,EUR,N/A,,1002.09,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,-20.08,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,USD,N/A,,824.96,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,EUR,N/A,,1086.27,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,EUR,N/A,,829.86,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Long Duration Fund,0000810893,SWO,,EUR,N/A,,613.23,N/A
